0.79591	-16.6852
-1.40431	-2.63602
1.4248	-1.16708
-1.91461	-3.84561
1.90743	-6.07643
-5.43659	-4.68953
-2.07118	-3.59471
-5.94612	-4.29565
1.52694	-3.10005
2.40891	-3.63883
-1.00316	-6.54343
3.34041	-3.77889
2.03817	-6.48255
0.965432	-4.82606
3.81027	-2.96088
-5.85162	-13.6102
-12.505	-21.175
-15.449	-15.6932
-9.94333	-23.6483
-11.7689	-21.3619
-10.0999	-20.5608
-8.18807	-22.0735
-8.6841	-20.179
-2.76727	-19.3839
0.502141	-12.893
0.235431	-14.1451
0.539742	-14.5025
2.41096	-15.1393
3.08124	-15.1485
3.75957	-15.537
6.40639	-16.3576
6.33368	-15.9131
7.33733	-16.2453
7.05432	-16.1037
8.61327	-16.886
8.20303	-18.7002
4.37202	-10.9532
0.510568	-16.2193
1.43745	-21.1944
0.955271	-23.8625
0.755698	-26.022
1.31813	-28.8134
1.00223	-30.4071
-1.74709	-28.9277
-1.51765	-28.2775
-3.03937	-26.2274
-2.30016	-26.9768
1.91254	-14.313
0.578777	-24.4022
1.15017	-28.7167
-0.733593	-27.9892
-3.36293	-27.1197
-4.5439	-26.3163
-4.86501	-26.5735
-4.20076	-25.5521
-4.04735	-26.1437
-2.40334	-27.8833
4.75181	-27.5576
3.65073	-20.0257
0.952103	-16.3016
-1.42653	-18.054
-0.0709869	-22.5892
-0.199897	-22.3116
-0.199124	-22.9461
0.903032	-22.5333
3.24531	-24.17
2.60618	-22.8967
3.42583	-17.8095
1.1642	-12.3938
-0.00358631	-14.6824
-1.11911	-13.2497
-1.92762	-14.337
-1.22312	-15.8308
-1.75935	-17.7963
-1.6152	-20.9114
-3.8849	-19.7058
-3.99004	-19.4592
-6.13411	-11.1702
-6.50454	-10.1252
-3.51701	-10.7378
-2.29002	-16.5969
-3.7683	-16.349
-4.28152	-18.5536
-4.12918	-20.0938
-5.87428	-20.4367
-5.82858	-21.3801
-3.30425	-23.8066
-1.8291	-24.9035
-0.890716	-22.6309
0.627742	-22.3576
-4.19691	-18.5262
-4.3308	-13.1052
-3.42527	-15.0022
-7.21087	-11.9743
-7.78418	-8.87047
-3.43548	-9.32588
2.268	-10.7064
1.85684	-2.03635
-4.34079	-6.13342
-11.3089	-5.08511
-4.20579	-2.57047
4.77994	-4.89639
-2.96103	-8.86887
-0.84318	-13.836
4.23501	-7.6146
2.69271	-18.7262
2.5194	-18.0743
2.08983	-15.8605
-2.29172	-15.45
-3.39793	-14.8251
0.844212	-17.8481
